"subj_id","left_word","left_number","middle_word","middle_number","right_word","right_number","correct_choice_position","is_catch_trial","participant_response_position_e2","is_consistent","trial_num","chose_gems","chose_onlystones","chose_other","response_position","stoneposition","chose_gems_p2","chose_onlystones_p2","chose_other_p2","response_position_p2","correct_choice_position_p2","mentioned_rule"
"5e89ec793c01b3685a00bb12","Cow",2,"Bee",4,"Waffle",4,"right",FALSE,"middle",TRUE,38,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"631d197eba06364cbea7fab2","Airplane",5,"Hat",5,"Car",5,"right",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",TRUE
"61656042f505fd7fa53e8628","Sheep",3,"Grapes",3,"Helicopter",3,"middle",TRUE,"middle",TRUE,34,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"66fd3f6c93c24ecc119be354","Water",5,"Flashlight",1,"Magazine",1,"middle",FALSE,"right",FALSE,38,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"5af1a4bc6e136b0001411714","Dress",1,"Pants",5,"Rain",5,"right",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"60ed501279c68ea1a313d0aa","Paints",5,"Mouth",3,"Shirt",3,"left",FALSE,"middle",TRUE,38,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"5bf2f728bd9f150001f6cc42","Snake",4,"Jacket",5,"Spiderweb",5,"left",FALSE,"middle",FALSE,38,TRUE,FALSE,FALSE,"left","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"59a734ce0c87a000017481ed","Net",5,"Slinky",3,"Toilet",3,"middle",FALSE,"middle",FALSE,38,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"615e420a23219efe3427a367","Chair",1,"Marker",1,"Juice",1,"left",FALSE,"right",TRUE,38,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"66b244a2f436437d3e109bbe","Newspaper",4,"Peas",2,"Scooter",2,"middle",FALSE,"middle",TRUE,38,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5f1b05a8703c380d1393bb27","Pants",4,"Heart",2,"Ostrich",2,"left",FALSE,"left",FALSE,38,FALSE,FALSE,TRUE,"middle","right",TRUE,FALSE,FALSE,"left","left",FALSE
"6684497541f835bd67a199b2","Butterfly",4,"Turtle",5,"Feet",5,"middle",FALSE,"right",TRUE,38,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"5eeddefa177a7322144cbc5e","Pear",1,"Butterfly",3,"Pig",3,"left",TRUE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"63ee9abfa262bea95766dd9c","Bread",4,"Peas",1,"Circle",1,"middle",FALSE,"right",TRUE,38,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"66cfab152c56aa0472529001","Teddy Bear",1,"Hips",1,"CD",1,"left",FALSE,"left",FALSE,38,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",TRUE
"6571fd9d691befe21fa61d18","Pajamas",2,"Flashlight",4,"Pencil",4,"middle",FALSE,"right",TRUE,38,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"66312361cf5d4099e1330532","Box",2,"Zipper",1,"Cereal",1,"left",FALSE,"right",TRUE,38,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"6722ea20fb84b196f0a649b6","Bowl",4,"Tiger",4,"Bead",4,"right",FALSE,"left",FALSE,38,FALSE,FALSE,TRUE,"middle","left",FALSE,TRUE,FALSE,"left","right",FALSE
"5ddce9f0f85b50c4fc1515a4","Fish",4,"Helicopter",2,"Carrots",2,"left",FALSE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"5c3bdbf548ad2900017fac31","Curtain",1,"Coloring Book",2,"Rock",2,"right",FALSE,"middle",TRUE,38,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"6844a1b95271dfc560af4709","Vacuum",3,"Napkin",4,"Cup",4,"right",FALSE,"middle",TRUE,38,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"5e121701dc79bd8a1a22ca99","Earring",3,"Lamp",2,"Elbow",2,"right",FALSE,"left",FALSE,34,FALSE,FALSE,TRUE,"middle","left",FALSE,TRUE,FALSE,"left","right",FALSE
"616ef680ab8ca318a227f5ec","Cake",4,"Carrots",5,"Hot Dog",5,"left",FALSE,"left",FALSE,38,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"66d9cd06e207a93377f7820e","Bagel",3,"Bat",3,"Vacuum",3,"middle",FALSE,"right",FALSE,38,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"5962a5b29955ee00015bce98","Computer",3,"Tractor",5,"Sink",5,"right",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",TRUE
"641384b3dffcf39ec42d3c23","Pillow",5,"Blanket",4,"Pajamas",4,"middle",FALSE,"right",TRUE,38,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"59692d61355b45000106c592","Fork",4,"Wagon",2,"Crown",2,"left",FALSE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"5dd05d80b2204f1487f7812c","Sink",4,"Sheep",5,"Monkey",5,"right",FALSE,"right",FALSE,38,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"6321d9c78e8e3c04f82a0ea0","Boat",3,"Square",3,"Scooter",3,"right",FALSE,"left",TRUE,38,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"632d189d6b8f03d0d3db4c48","Sweater",2,"Tricycle",1,"Gorilla",1,"middle",FALSE,"left",FALSE,38,TRUE,FALSE,FALSE,"middle","right",FALSE,FALSE,TRUE,"left","middle",TRUE
"63b3377ca1ccdfc7cc567503","Bridge",2,"Broom",1,"Feet",1,"middle",FALSE,"left",FALSE,38,FALSE,FALSE,TRUE,"right","left",FALSE,TRUE,FALSE,"left","middle",TRUE
"6678813aec86d687a654dedb","Giraffe",4,"Lamp",2,"Stove",2,"middle",FALSE,"left",FALSE,38,TRUE,FALSE,FALSE,"middle","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"55cce6ea34e90600058d1e6d","Toes",5,"Turtle",1,"Strawberries",1,"right",TRUE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"6658bba1a51a037d25bb677e","Pig",4,"Heart",3,"Waffle",3,"right",FALSE,"middle",FALSE,38,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"60f5df9db9380d875c320307","Ear",3,"Towels",1,"Earring",1,"right",FALSE,"middle",FALSE,38,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"63d5b810f3dbbd11e7e65870","Triangle",4,"Stove",3,"Sandals",3,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"66d1fdd400acfdbc181f41e0","Horse",5,"Pretzel",1,"Hanger",1,"right",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"67b636c4ea38855cbb08ffe3","Apples",3,"Whistle",2,"Dog",2,"left",TRUE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"5e1b795dc799223a3b447ada","Spiderweb",3,"Hot Dog",5,"Pillow",5,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5c5cad3e4ee81200018eafe2","Snake",5,"Taco",1,"Bell",1,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"5bc5be2572df5f00014479f9","Video Tape",3,"Fries",3,"Phone",3,"right",FALSE,"middle",TRUE,38,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"5f8f436e4676a71879786b95","Play dough",3,"Tape",1,"Towels",1,"left",FALSE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"669053bbebafdd430e770142","Water",2,"Stairs",4,"Teapot",4,"middle",FALSE,"right",FALSE,38,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"677419f93048c66d62d2bf87","Apples",1,"String",3,"Pan",3,"left",TRUE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"574aff1b5bef980007af2745","Bow",3,"Potatoes",4,"Door",4,"left",FALSE,"right",TRUE,38,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"58404fd8ad98e40001ce915f","Mirror",1,"Mouse",2,"Baby",2,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5de8887aa2db898017debf1a","Corn",1,"Sun",2,"Spaghetti",2,"middle",FALSE,"right",TRUE,38,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"59d949cf8fd07a000184247e","Oranges",2,"Jump rope",2,"Bowl",2,"left",TRUE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",FALSE
"662945728093113a43ab8077","Balloons",5,"Popsicle",4,"Ladder",4,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"676058418c08c71e4bb7cbd1","Rope",3,"Fries",2,"Baby",2,"left",FALSE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",TRUE
"6643d22289210a4edf21e84d","Tree",4,"Mirror",1,"Knee",1,"left",FALSE,"right",FALSE,38,TRUE,FALSE,FALSE,"left","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"58954e2dc88c680001dd4b7e","Box",1,"Washcloth",2,"Bacon",2,"left",FALSE,"middle",TRUE,38,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",TRUE
"5b757a03976ecb0001b1168f","Pencil",4,"Cupcake",2,"Crown",2,"left",FALSE,"middle",TRUE,38,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"681b781064a5701a5ceee3bc","House",4,"Vacuum",1,"Clock",1,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"6716c6700f376dc7f534af9d","Glue",5,"Candy",3,"Gorilla",3,"right",FALSE,"middle",TRUE,38,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"671a3ac3dada5efe6d439698","Yo-yo",3,"Teeth",2,"Potatoes",2,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"676b89007874c8eace113276","Bandaid",5,"Bread",4,"Glove",4,"left",FALSE,"middle",TRUE,38,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"6825af939111d286546fdde6","Frog",3,"Heart",1,"Napkin",1,"left",FALSE,"right",FALSE,38,FALSE,FALSE,TRUE,"middle","right",FALSE,TRUE,FALSE,"right","left",FALSE
"67164c92298409e37c670b3d","Bat",2,"Box",2,"Bird",2,"middle",FALSE,"right",TRUE,38,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"682b3f63d0e2c4eff64fe664","Toes",5,"Sandals",1,"Bear",1,"right",FALSE,"middle",FALSE,38,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"5d3695969749cc00165c222f","Hose",1,"Eyes",3,"Pen",3,"left",FALSE,"right",TRUE,38,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",TRUE
"664521e03117b782ed4fff45","Toilet",5,"Spider",4,"Ladder",4,"middle",FALSE,"middle",FALSE,38,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5f0db498f5e4e102c0f65b67","Pie",1,"Backpack",5,"Sticker",5,"right",FALSE,"right",TRUE,34,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"6773dea609f77d473900997a","Pear",3,"Candy",5,"Spoon",5,"left",TRUE,"middle",FALSE,38,FALSE,FALSE,TRUE,"right","middle",FALSE,TRUE,FALSE,"middle","left",TRUE
"637fcee60a8378c1c3a65898","Skateboard",3,"Giraffe",3,"Feet",3,"right",FALSE,"left",FALSE,38,TRUE,FALSE,FALSE,"right","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"63f77a5dde1ea03305e119e0","Wing",1,"Spider",3,"Whistle",3,"left",FALSE,"middle",TRUE,38,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"5fbf90f025a567296d943c7e","Peas",4,"Socks",2,"Money",2,"right",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"636d6ce3fb3683ff33f9e514","Vacuum",4,"Chicken",2,"Horse",2,"left",FALSE,"right",TRUE,38,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"5af2a03697a14300017d2ba4","Monkey",1,"Cake",3,"Rope",3,"left",FALSE,"middle",TRUE,38,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",FALSE
"60e3a25e8be835f754795d93","Fire",3,"Tie",5,"Magazine",5,"right",FALSE,"left",TRUE,38,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",TRUE
"66b5172c8f0bd3b23ce66c22","Radio",5,"Fly",4,"Ant",4,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5ba60abd9629a90001b36fdc","Hose",1,"Bathtub",2,"Hamburger",2,"middle",FALSE,"right",FALSE,39,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"65dc99d0191a135ab835bf69","Cherry",4,"Cake",5,"Backpack",5,"left",TRUE,"left",TRUE,39,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"60fe7bf61c7567f5cca9ade6","Square",5,"Tiger",2,"Bird",2,"left",FALSE,"left",TRUE,39,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",TRUE
"5c9d88bb2b3c77001744ec1c","Radio",3,"Soda",4,"Notebook",4,"right",FALSE,"middle",TRUE,39,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"5e283f576dbb560114ac7714","Comb",3,"Sand",3,"Sticker",3,"right",FALSE,"right",FALSE,39,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"right","right",FALSE
"62e02b1ed5b0fbc1b1dc09e7","Sandals",4,"Stick",5,"Moon",5,"middle",FALSE,"middle",FALSE,39,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5ecf9b46617a9b3dd56b3fe3","Paints",1,"Nose",3,"Potatoes",3,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"590b3401182caf0001ab5801","Button",1,"Hat",3,"Tie",3,"middle",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"65c11389b0d2ba8e63cb8b22","Video Tape",5,"Napkin",1,"Socks",1,"middle",FALSE,"left",TRUE,39,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"5d15160539eeea001683830c","Hot Dog",2,"Chicken",2,"Fries",2,"middle",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"6620b6a209127dafd5b2dfb9","Sand",4,"Socks",4,"Plate",4,"right",FALSE,"middle",TRUE,39,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"56c65a5a305eaa0005f2a634","Notebook",4,"Refrigerator",1,"Bell",1,"right",FALSE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"59fb1518b47dfc0001b6659b","Clock",2,"Pancakes",5,"Comb",5,"right",FALSE,"middle",FALSE,39,FALSE,FALSE,TRUE,"left","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"602c0fc2eff74b4748e9b41e","Candy",4,"Bike",3,"Bee",3,"right",FALSE,"left",TRUE,39,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"5bcc98d1db645700015222b5","Earring",2,"Net",1,"Bathtub",1,"middle",FALSE,"middle",FALSE,39,FALSE,FALSE,TRUE,"left","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"6773e6e6b205d22a2e097735","Goal",3,"Stars",3,"Nose",3,"right",FALSE,"middle",FALSE,39,FALSE,TRUE,FALSE,"left","left",FALSE,FALSE,TRUE,"middle","right",FALSE
"67505c42a18c872bab88ed42","Juice",1,"Nose",5,"Zebra",5,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"62a1e021702679d27813a3e2","Sunglasses",5,"Turtle",5,"Cat",5,"middle",FALSE,"left",TRUE,39,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"639f294882a3797f77a3dd81","Cow",4,"Bee",2,"Cat",2,"middle",FALSE,"left",FALSE,39,FALSE,FALSE,TRUE,"right","left",FALSE,TRUE,FALSE,"left","middle",FALSE
"654bc148c95bca00d541ec33","Tongue",1,"Nest",3,"Oranges",3,"right",TRUE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"5d23460ad4c57900192b129c","Puzzles",2,"Teapot",2,"Phone",2,"right",FALSE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"67673cda94b4d0cf1a6a7382","Stove",3,"Giraffe",2,"Fence",2,"right",FALSE,"left",TRUE,39,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"5c4f5967aac8be0001716a65","Popcorn",5,"Earring",3,"Shovel",3,"right",FALSE,"left",TRUE,39,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"67758c9a30d6819221153393","Butterfly",5,"Button",5,"Car",5,"left",FALSE,"left",TRUE,39,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"66b37344796f45313433abc8","Pie",4,"Teeth",1,"Gorilla",1,"right",FALSE,"left",TRUE,39,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"632096b5574155e8727c50cc","Toy",5,"Spiderweb",3,"Magazine",3,"middle",FALSE,"middle",FALSE,39,FALSE,TRUE,FALSE,"right","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"66dcc0e54f44ccecf2730c76","Dog",4,"Feather",1,"Pajamas",1,"middle",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",TRUE
"60fac7ec133b6bf250d6d668","Ear",2,"Wheel",2,"Triangle",2,"left",FALSE,"right",TRUE,39,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",FALSE
"5e459f61418f610891628564","Dog",1,"Barn",1,"Crown",1,"left",FALSE,"middle",FALSE,39,TRUE,FALSE,FALSE,"left","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"5e89ec793c01b3685a00bb12","Umbrella",2,"Watch",2,"Pear",2,"right",TRUE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"631d197eba06364cbea7fab2","Books",3,"Tiger",5,"Tape",5,"left",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",TRUE
"61656042f505fd7fa53e8628","Curtain",2,"Blanket",3,"Pirate",3,"middle",FALSE,"middle",TRUE,35,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"66fd3f6c93c24ecc119be354","Glove",5,"Yogurt",1,"Head",1,"right",FALSE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",TRUE
"5af1a4bc6e136b0001411714","Hat",3,"Fire",5,"Pillow",5,"right",FALSE,"left",TRUE,39,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"60ed501279c68ea1a313d0aa","Glasses",4,"Sticker",2,"Cupcake",2,"left",FALSE,"left",TRUE,39,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"5bf2f728bd9f150001f6cc42","Peas",2,"Broom",1,"Elephant",1,"left",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"59a734ce0c87a000017481ed","Cereal",5,"Mailbox",2,"Tiger",2,"left",FALSE,"left",TRUE,39,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",FALSE
"615e420a23219efe3427a367","Computer",5,"Ant",4,"Sand",4,"middle",FALSE,"left",TRUE,39,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"66b244a2f436437d3e109bbe","Sunglasses",2,"Video Tape",4,"Stairs",4,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5f1b05a8703c380d1393bb27","Kangaroo",1,"Tie",3,"Sweater",3,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",FALSE
"6684497541f835bd67a199b2","Eyes",4,"Dresser",1,"Tummy",1,"right",FALSE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5eeddefa177a7322144cbc5e","Zebra",3,"Rainbow",1,"Bow",1,"right",FALSE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"63ee9abfa262bea95766dd9c","Hoop",1,"Meat",5,"Lamp",5,"middle",FALSE,"middle",FALSE,39,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"66cfab152c56aa0472529001","Blanket",1,"Spoon",1,"Rainbow",1,"left",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",TRUE
"6571fd9d691befe21fa61d18","Ice Cream",4,"Pen",4,"Dolphin",4,"right",FALSE,"left",TRUE,39,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",FALSE
"66312361cf5d4099e1330532","Giraffe",1,"Truck",5,"Jacket",5,"middle",FALSE,"left",FALSE,39,TRUE,FALSE,FALSE,"middle","right",FALSE,FALSE,TRUE,"left","middle",FALSE
"6722ea20fb84b196f0a649b6","Milk",1,"Cheese",1,"Pot",1,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"5ddce9f0f85b50c4fc1515a4","Arm",4,"Princess",5,"Toilet",5,"left",FALSE,"middle",TRUE,39,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",FALSE
"5c3bdbf548ad2900017fac31","Table",1,"Rice",3,"Jacket",3,"left",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",FALSE
"6844a1b95271dfc560af4709","Table",3,"Chalk",3,"Ladder",3,"right",FALSE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",FALSE
"5e121701dc79bd8a1a22ca99","Curtain",3,"Pear",1,"Eggs",1,"middle",TRUE,"middle",FALSE,35,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",FALSE
"616ef680ab8ca318a227f5ec","Chopsticks",4,"Princess",5,"Doughnut",5,"right",FALSE,"left",TRUE,39,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
"66d9cd06e207a93377f7820e","Swing",2,"Elephant",3,"Broom",3,"middle",FALSE,"middle",TRUE,39,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",TRUE
"5962a5b29955ee00015bce98","Fork",3,"Bucket",5,"Window",5,"right",FALSE,"right",FALSE,39,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",TRUE
"641384b3dffcf39ec42d3c23","Backpack",1,"Underwear",1,"Grass",1,"middle",FALSE,"right",TRUE,39,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",FALSE
"59692d61355b45000106c592","Hair",4,"Tape",5,"Bananas",5,"right",TRUE,"right",TRUE,39,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",FALSE
"5dd05d80b2204f1487f7812c","Cow",1,"Cupcake",4,"Dresser",4,"right",FALSE,"middle",TRUE,39,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",FALSE
"6321d9c78e8e3c04f82a0ea0","Fork",3,"Bow",5,"Cable",5,"right",FALSE,"right",FALSE,39,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",FALSE
"632d189d6b8f03d0d3db4c48","Ankle",4,"Bear",3,"Bridge",3,"left",FALSE,"left",FALSE,39,FALSE,FALSE,TRUE,"middle","right",TRUE,FALSE,FALSE,"left","left",TRUE
"63b3377ca1ccdfc7cc567503","Umbrella",3,"Doughnut",4,"Sand",4,"right",FALSE,"middle",TRUE,39,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",TRUE
"6678813aec86d687a654dedb","Goal",2,"Rice",4,"Shovel",4,"middle",FALSE,"right",TRUE,39,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",FALSE
"55cce6ea34e90600058d1e6d","Pan",3,"Sand",5,"Yo-yo",5,"right",FALSE,"left",TRUE,39,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",FALSE
